Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,3894477,-,b'Georgia',b'United States',33.8,-84.39,-5,275,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,DNI,Temperature
2022,1,1,0,0,0,17.7
2022,1,1,0,10,0,17.8
2022,1,1,0,20,0,17.8
2022,1,1,0,30,0,17.900000000000002
2022,1,1,0,40,0,17.900000000000002
2022,1,1,0,50,0,18
2022,1,1,1,0,0,18
2022,1,1,1,10,0,18.1
2022,1,1,1,20,0,18.1
2022,1,1,1,30,0,18.2
2022,1,1,1,40,0,18.2
2022,1,1,1,50,0,18.2
2022,1,1,2,0,0,18.3
2022,1,1,2,10,0,18.3
2022,1,1,2,20,0,18.3
2022,1,1,2,30,0,18.3
2022,1,1,2,40,0,18.400000000000002
2022,1,1,2,50,0,18.400000000000002
2022,1,1,3,0,0,18.400000000000002
2022,1,1,3,10,0,18.400000000000002
2022,1,1,3,20,0,18.400000000000002
2022,1,1,3,30,0,18.5
2022,1,1,3,40,0,18.5
2022,1,1,3,50,0,18.5
2022,1,1,4,0,0,18.5
2022,1,1,4,10,0,18.5
2022,1,1,4,20,0,18.6
2022,1,1,4,30,0,18.6
2022,1,1,4,40,0,18.6
2022,1,1,4,50,0,18.6
2022,1,1,5,0,0,18.6
2022,1,1,5,10,0,18.6
2022,1,1,5,20,0,18.6
2022,1,1,5,30,0,18.6
2022,1,1,5,40,0,18.6
2022,1,1,5,50,0,18.6
2022,1,1,6,0,0,18.6
2022,1,1,6,10,0,18.6
2022,1,1,6,20,0,18.7
2022,1,1,6,30,0,18.7
2022,1,1,6,40,0,18.7
2022,1,1,6,50,0,18.7
2022,1,1,7,0,0,18.7
2022,1,1,7,10,0,18.8
2022,1,1,7,20,0,18.900000000000002
2022,1,1,7,30,0,19
2022,1,1,7,40,0,19.200000000000003
2022,1,1,7,50,0,19.3
2022,1,1,8,0,231,19.400000000000002
2022,1,1,8,10,329,19.6
2022,1,1,8,20,407,19.8
2022,1,1,8,30,474,20
2022,1,1,8,40,543,20.200000000000003
2022,1,1,8,50,589,20.400000000000002
2022,1,1,9,0,190,20.6
2022,1,1,9,10,661,20.8
2022,1,1,9,20,690,21
2022,1,1,9,30,716,21.200000000000003
2022,1,1,9,40,104,21.5
2022,1,1,9,50,242,21.700000000000003
2022,1,1,10,0,85,21.900000000000002
2022,1,1,10,10,108,22.1
2022,1,1,10,20,810,22.3
2022,1,1,10,30,27,22.400000000000002
2022,1,1,10,40,20,22.6
2022,1,1,10,50,2,22.8
2022,1,1,11,0,0,23
2022,1,1,11,10,0,23.1
2022,1,1,11,20,0,23.3
2022,1,1,11,30,0,23.400000000000002
2022,1,1,11,40,0,23.5
2022,1,1,11,50,1,23.700000000000003
2022,1,1,12,0,0,23.8
2022,1,1,12,10,0,23.8
2022,1,1,12,20,0,23.900000000000002
2022,1,1,12,30,0,23.900000000000002
2022,1,1,12,40,1,24
2022,1,1,12,50,0,24
2022,1,1,13,0,0,24.1
2022,1,1,13,10,5,24.1
2022,1,1,13,20,136,24
2022,1,1,13,30,63,24
2022,1,1,13,40,0,24
2022,1,1,13,50,0,23.900000000000002
2022,1,1,14,0,133,23.900000000000002
2022,1,1,14,10,8,23.8
2022,1,1,14,20,1,23.700000000000003
2022,1,1,14,30,153,23.6
2022,1,1,14,40,166,23.5
2022,1,1,14,50,73,23.400000000000002
2022,1,1,15,0,792,23.3
2022,1,1,15,10,779,23.1
2022,1,1,15,20,763,22.900000000000002
2022,1,1,15,30,746,22.700000000000003
2022,1,1,15,40,729,22.6
2022,1,1,15,50,707,22.400000000000002
2022,1,1,16,0,682,22.200000000000003
2022,1,1,16,10,0,22
2022,1,1,16,20,0,21.700000000000003
2022,1,1,16,30,0,21.400000000000002
2022,1,1,16,40,0,21.200000000000003
2022,1,1,16,50,0,20.900000000000002
2022,1,1,17,0,0,20.6
2022,1,1,17,10,1,20.5
2022,1,1,17,20,0,20.400000000000002
2022,1,1,17,30,0,20.3
2022,1,1,17,40,0,20.200000000000003
2022,1,1,17,50,0,20.1
2022,1,1,18,0,0,20
2022,1,1,18,10,0,20
2022,1,1,18,20,0,20
2022,1,1,18,30,0,20
2022,1,1,18,40,0,20
2022,1,1,18,50,0,20
2022,1,1,19,0,0,20
2022,1,1,19,10,0,19.900000000000002
2022,1,1,19,20,0,19.900000000000002
2022,1,1,19,30,0,19.8
2022,1,1,19,40,0,19.8
2022,1,1,19,50,0,19.8
2022,1,1,20,0,0,19.700000000000003
2022,1,1,20,10,0,19.700000000000003
2022,1,1,20,20,0,19.6
2022,1,1,20,30,0,19.6
2022,1,1,20,40,0,19.6
2022,1,1,20,50,0,19.5
2022,1,1,21,0,0,19.5
2022,1,1,21,10,0,19.5
2022,1,1,21,20,0,19.5
2022,1,1,21,30,0,19.5
2022,1,1,21,40,0,19.5
2022,1,1,21,50,0,19.5
2022,1,1,22,0,0,19.5
2022,1,1,22,10,0,19.5
2022,1,1,22,20,0,19.5
2022,1,1,22,30,0,19.5
2022,1,1,22,40,0,19.5
2022,1,1,22,50,0,19.5
2022,1,1,23,0,0,19.5
2022,1,1,23,10,0,19.6
2022,1,1,23,20,0,19.6
2022,1,1,23,30,0,19.6
2022,1,1,23,40,0,19.6
2022,1,1,23,50,0,19.700000000000003
2022,1,2,0,0,0,19.700000000000003
2022,1,2,0,10,0,19.700000000000003
2022,1,2,0,20,0,19.700000000000003
2022,1,2,0,30,0,19.700000000000003
2022,1,2,0,40,0,19.700000000000003
2022,1,2,0,50,0,19.700000000000003
2022,1,2,1,0,0,19.8
2022,1,2,1,10,0,19.8
2022,1,2,1,20,0,19.8
2022,1,2,1,30,0,19.8
2022,1,2,1,40,0,19.8
2022,1,2,1,50,0,19.8
2022,1,2,2,0,0,19.8
2022,1,2,2,10,0,19.8
2022,1,2,2,20,0,19.8
2022,1,2,2,30,0,19.8
2022,1,2,2,40,0,19.8
2022,1,2,2,50,0,19.8
2022,1,2,3,0,0,19.8
2022,1,2,3,10,0,19.8
2022,1,2,3,20,0,19.700000000000003
2022,1,2,3,30,0,19.700000000000003
2022,1,2,3,40,0,19.700000000000003
2022,1,2,3,50,0,19.6
2022,1,2,4,0,0,19.6
2022,1,2,4,10,0,19.6
2022,1,2,4,20,0,19.5
2022,1,2,4,30,0,19.5
2022,1,2,4,40,0,19.400000000000002
2022,1,2,4,50,0,19.400000000000002
2022,1,2,5,0,0,19.3
2022,1,2,5,10,0,19.3
2022,1,2,5,20,0,19.3
2022,1,2,5,30,0,19.200000000000003
2022,1,2,5,40,0,19.200000000000003
2022,1,2,5,50,0,19.200000000000003
2022,1,2,6,0,0,19.1
2022,1,2,6,10,0,19.1
2022,1,2,6,20,0,19
2022,1,2,6,30,0,19
2022,1,2,6,40,0,18.900000000000002
2022,1,2,6,50,0,18.8
2022,1,2,7,0,0,18.8
2022,1,2,7,10,0,18.6
2022,1,2,7,20,0,18.5
2022,1,2,7,30,0,18.400000000000002
2022,1,2,7,40,0,18.3
2022,1,2,7,50,0,18.1
2022,1,2,8,0,0,18
2022,1,2,8,10,0,17.900000000000002
2022,1,2,8,20,0,17.7
2022,1,2,8,30,0,17.6
2022,1,2,8,40,0,17.400000000000002
2022,1,2,8,50,0,17.2
2022,1,2,9,0,0,17.1
2022,1,2,9,10,0,17
2022,1,2,9,20,0,16.900000000000002
2022,1,2,9,30,0,16.7
2022,1,2,9,40,6,16.6
2022,1,2,9,50,24,16.5
2022,1,2,10,0,21,16.400000000000002
2022,1,2,10,10,0,16.400000000000002
2022,1,2,10,20,0,16.5
2022,1,2,10,30,0,16.5
2022,1,2,10,40,0,16.5
2022,1,2,10,50,0,16.6
2022,1,2,11,0,0,16.6
2022,1,2,11,10,0,16.6
2022,1,2,11,20,0,16.7
2022,1,2,11,30,2,16.7
2022,1,2,11,40,0,16.8
2022,1,2,11,50,0,16.8
2022,1,2,12,0,0,16.900000000000002
2022,1,2,12,10,13,16.8
2022,1,2,12,20,4,16.7
2022,1,2,12,30,0,16.6
2022,1,2,12,40,3,16.5
2022,1,2,12,50,1,16.5
2022,1,2,13,0,9,16.400000000000002
2022,1,2,13,10,0,16.3
2022,1,2,13,20,1,16.3
2022,1,2,13,30,1,16.3
2022,1,2,13,40,0,16.3
2022,1,2,13,50,0,16.2
2022,1,2,14,0,1,16.2
2022,1,2,14,10,0,16.1
2022,1,2,14,20,0,16.1
2022,1,2,14,30,0,16
2022,1,2,14,40,0,15.9
2022,1,2,14,50,0,15.9
2022,1,2,15,0,0,15.8
2022,1,2,15,10,0,15.700000000000001
2022,1,2,15,20,0,15.600000000000001
2022,1,2,15,30,0,15.4
2022,1,2,15,40,4,15.3
2022,1,2,15,50,0,15.200000000000001
2022,1,2,16,0,0,15.100000000000001
2022,1,2,16,10,0,15
2022,1,2,16,20,0,14.9
2022,1,2,16,30,0,14.8
2022,1,2,16,40,0,14.8
2022,1,2,16,50,0,14.700000000000001
2022,1,2,17,0,0,14.600000000000001
2022,1,2,17,10,0,14.5
2022,1,2,17,20,0,14.5
2022,1,2,17,30,0,14.4
2022,1,2,17,40,0,14.3
2022,1,2,17,50,0,14.200000000000001
2022,1,2,18,0,0,14.200000000000001
2022,1,2,18,10,0,14.100000000000001
2022,1,2,18,20,0,14
2022,1,2,18,30,0,13.9
2022,1,2,18,40,0,13.8
2022,1,2,18,50,0,13.700000000000001
2022,1,2,19,0,0,13.600000000000001
2022,1,2,19,10,0,13.600000000000001
2022,1,2,19,20,0,13.5
2022,1,2,19,30,0,13.4
2022,1,2,19,40,0,13.3
2022,1,2,19,50,0,13.200000000000001
2022,1,2,20,0,0,13.100000000000001
2022,1,2,20,10,0,13.100000000000001
2022,1,2,20,20,0,13.100000000000001
2022,1,2,20,30,0,13
2022,1,2,20,40,0,13
2022,1,2,20,50,0,13
2022,1,2,21,0,0,13
2022,1,2,21,10,0,12.9
2022,1,2,21,20,0,12.8
2022,1,2,21,30,0,12.700000000000001
2022,1,2,21,40,0,12.600000000000001
2022,1,2,21,50,0,12.5
2022,1,2,22,0,0,12.4
2022,1,2,22,10,0,12.100000000000001
2022,1,2,22,20,0,11.9
2022,1,2,22,30,0,11.600000000000001
2022,1,2,22,40,0,11.4
2022,1,2,22,50,0,11.100000000000001
2022,1,2,23,0,0,10.9
2022,1,2,23,10,0,10.200000000000001
2022,1,2,23,20,0,9.600000000000001
2022,1,2,23,30,0,8.9
2022,1,2,23,40,0,8.3
2022,1,2,23,50,0,7.6000000000000005
2022,1,3,0,0,0,6.9
2022,1,3,0,10,0,6.4
2022,1,3,0,20,0,5.9
2022,1,3,0,30,0,5.4
2022,1,3,0,40,0,4.800000000000001
2022,1,3,0,50,0,4.3
2022,1,3,1,0,0,3.8000000000000003
2022,1,3,1,10,0,3.6
2022,1,3,1,20,0,3.4000000000000004
2022,1,3,1,30,0,3.2
2022,1,3,1,40,0,3
2022,1,3,1,50,0,2.9000000000000004
2022,1,3,2,0,0,2.7
2022,1,3,2,10,0,2.5
2022,1,3,2,20,0,2.4000000000000004
2022,1,3,2,30,0,2.3000000000000003
2022,1,3,2,40,0,2.1
2022,1,3,2,50,0,2
2022,1,3,3,0,0,1.9000000000000001
2022,1,3,3,10,0,1.8
2022,1,3,3,20,0,1.8
2022,1,3,3,30,0,1.7000000000000002
2022,1,3,3,40,0,1.7000000000000002
2022,1,3,3,50,0,1.7000000000000002
2022,1,3,4,0,0,1.6
2022,1,3,4,10,0,1.6
2022,1,3,4,20,0,1.6
2022,1,3,4,30,0,1.6
2022,1,3,4,40,0,1.6
2022,1,3,4,50,0,1.6
2022,1,3,5,0,0,1.6
2022,1,3,5,10,0,1.5
2022,1,3,5,20,0,1.5
2022,1,3,5,30,0,1.4000000000000001
2022,1,3,5,40,0,1.3
2022,1,3,5,50,0,1.2000000000000002
2022,1,3,6,0,0,1.2000000000000002
2022,1,3,6,10,0,1.1
2022,1,3,6,20,0,1
2022,1,3,6,30,0,1
2022,1,3,6,40,0,0.9
2022,1,3,6,50,0,0.9
2022,1,3,7,0,0,0.8
2022,1,3,7,10,0,0.8
2022,1,3,7,20,0,0.8
2022,1,3,7,30,0,0.8
2022,1,3,7,40,0,0.8
2022,1,3,7,50,0,0.8
2022,1,3,8,0,0,0.8
2022,1,3,8,10,0,1
2022,1,3,8,20,0,1.1
2022,1,3,8,30,0,1.2000000000000002
2022,1,3,8,40,0,1.3
2022,1,3,8,50,0,1.5
2022,1,3,9,0,0,1.6
2022,1,3,9,10,0,1.8
2022,1,3,9,20,0,2
2022,1,3,9,30,0,2.1
2022,1,3,9,40,0,2.3000000000000003
2022,1,3,9,50,0,2.5
2022,1,3,10,0,0,2.7
2022,1,3,10,10,0,2.9000000000000004
2022,1,3,10,20,0,3.1
2022,1,3,10,30,0,3.3000000000000003
2022,1,3,10,40,0,3.4000000000000004
2022,1,3,10,50,0,3.6
2022,1,3,11,0,0,3.8000000000000003
2022,1,3,11,10,2,4
2022,1,3,11,20,10,4.1000000000000005
2022,1,3,11,30,4,4.3
2022,1,3,11,40,1,4.4
2022,1,3,11,50,4,4.6000000000000005
2022,1,3,12,0,49,4.7
2022,1,3,12,10,2,4.800000000000001
2022,1,3,12,20,56,4.9
2022,1,3,12,30,3,5
2022,1,3,12,40,136,5.1000000000000005
2022,1,3,12,50,24,5.2
2022,1,3,13,0,237,5.4
2022,1,3,13,10,243,5.4
2022,1,3,13,20,279,5.4
2022,1,3,13,30,260,5.5
2022,1,3,13,40,389,5.5
2022,1,3,13,50,405,5.6000000000000005
2022,1,3,14,0,317,5.6000000000000005
2022,1,3,14,10,294,5.6000000000000005
2022,1,3,14,20,967,5.5
2022,1,3,14,30,950,5.5
2022,1,3,14,40,943,5.4
2022,1,3,14,50,468,5.4
2022,1,3,15,0,285,5.300000000000001
2022,1,3,15,10,142,5.2
2022,1,3,15,20,56,5
2022,1,3,15,30,882,4.9
2022,1,3,15,40,867,4.7
2022,1,3,15,50,847,4.6000000000000005
2022,1,3,16,0,825,4.4
2022,1,3,16,10,799,4.1000000000000005
2022,1,3,16,20,769,3.7
2022,1,3,16,30,734,3.3000000000000003
2022,1,3,16,40,692,3
2022,1,3,16,50,643,2.6
2022,1,3,17,0,584,2.2
2022,1,3,17,10,18,2
2022,1,3,17,20,1,1.7000000000000002
2022,1,3,17,30,0,1.4000000000000001
2022,1,3,17,40,0,1.2000000000000002
2022,1,3,17,50,0,0.9
2022,1,3,18,0,0,0.6000000000000001
2022,1,3,18,10,0,0.5
2022,1,3,18,20,0,0.4
2022,1,3,18,30,0,0.2
2022,1,3,18,40,0,0.1
2022,1,3,18,50,0,-0.1
2022,1,3,19,0,0,-0.2
2022,1,3,19,10,0,-0.30000000000000004
2022,1,3,19,20,0,-0.5
2022,1,3,19,30,0,-0.6000000000000001
2022,1,3,19,40,0,-0.7000000000000001
2022,1,3,19,50,0,-0.8
2022,1,3,20,0,0,-1
2022,1,3,20,10,0,-1.1
2022,1,3,20,20,0,-1.2000000000000002
2022,1,3,20,30,0,-1.3
2022,1,3,20,40,0,-1.4000000000000001
2022,1,3,20,50,0,-1.5
2022,1,3,21,0,0,-1.6
2022,1,3,21,10,0,-1.7000000000000002
2022,1,3,21,20,0,-1.8
2022,1,3,21,30,0,-1.9000000000000001
2022,1,3,21,40,0,-2
2022,1,3,21,50,0,-2.1
2022,1,3,22,0,0,-2.2
2022,1,3,22,10,0,-2.3000000000000003
2022,1,3,22,20,0,-2.4000000000000004
2022,1,3,22,30,0,-2.4000000000000004
2022,1,3,22,40,0,-2.5
2022,1,3,22,50,0,-2.6
2022,1,3,23,0,0,-2.7
2022,1,3,23,10,0,-2.8000000000000003
2022,1,3,23,20,0,-2.9000000000000004
2022,1,3,23,30,0,-3
2022,1,3,23,40,0,-3.1
2022,1,3,23,50,0,-3.2
2022,1,4,0,0,0,-3.3000000000000003
2022,1,4,0,10,0,-3.4000000000000004
2022,1,4,0,20,0,-3.4000000000000004
2022,1,4,0,30,0,-3.5
2022,1,4,0,40,0,-3.5
2022,1,4,0,50,0,-3.6
2022,1,4,1,0,0,-3.6
2022,1,4,1,10,0,-3.7
2022,1,4,1,20,0,-3.7
2022,1,4,1,30,0,-3.7
2022,1,4,1,40,0,-3.8000000000000003
2022,1,4,1,50,0,-3.8000000000000003
2022,1,4,2,0,0,-3.9000000000000004
2022,1,4,2,10,0,-3.9000000000000004
2022,1,4,2,20,0,-3.8000000000000003
2022,1,4,2,30,0,-3.8000000000000003
2022,1,4,2,40,0,-3.8000000000000003
2022,1,4,2,50,0,-3.8000000000000003
2022,1,4,3,0,0,-3.8000000000000003
2022,1,4,3,10,0,-3.8000000000000003
2022,1,4,3,20,0,-3.7
2022,1,4,3,30,0,-3.7
2022,1,4,3,40,0,-3.6
2022,1,4,3,50,0,-3.6
2022,1,4,4,0,0,-3.5
2022,1,4,4,10,0,-3.5
2022,1,4,4,20,0,-3.5
2022,1,4,4,30,0,-3.5
2022,1,4,4,40,0,-3.5
2022,1,4,4,50,0,-3.5
2022,1,4,5,0,0,-3.5
2022,1,4,5,10,0,-3.5
2022,1,4,5,20,0,-3.4000000000000004
2022,1,4,5,30,0,-3.4000000000000004
2022,1,4,5,40,0,-3.3000000000000003
2022,1,4,5,50,0,-3.3000000000000003
2022,1,4,6,0,0,-3.2
2022,1,4,6,10,0,-3.1
2022,1,4,6,20,0,-3.1
2022,1,4,6,30,0,-3
2022,1,4,6,40,0,-3
2022,1,4,6,50,0,-2.9000000000000004
2022,1,4,7,0,0,-2.9000000000000004
2022,1,4,7,10,0,-2.5
2022,1,4,7,20,0,-2.2
2022,1,4,7,30,0,-1.9000000000000001
2022,1,4,7,40,0,-1.6
2022,1,4,7,50,0,-1.3
2022,1,4,8,0,1,-1
2022,1,4,8,10,455,-0.5
2022,1,4,8,20,537,0
2022,1,4,8,30,604,0.5
2022,1,4,8,40,661,0.9
2022,1,4,8,50,706,1.4000000000000001
2022,1,4,9,0,745,1.9000000000000001
2022,1,4,9,10,777,2.4000000000000004
2022,1,4,9,20,805,2.9000000000000004
2022,1,4,9,30,829,3.4000000000000004
2022,1,4,9,40,849,3.9000000000000004
2022,1,4,9,50,867,4.4
2022,1,4,10,0,884,4.9
2022,1,4,10,10,898,5.2
2022,1,4,10,20,911,5.5
2022,1,4,10,30,922,5.800000000000001
2022,1,4,10,40,934,6.2
2022,1,4,10,50,943,6.5
2022,1,4,11,0,950,6.800000000000001
2022,1,4,11,10,957,7.1000000000000005
2022,1,4,11,20,963,7.300000000000001
2022,1,4,11,30,968,7.5
2022,1,4,11,40,973,7.7
2022,1,4,11,50,969,7.9
2022,1,4,12,0,972,8.1
2022,1,4,12,10,974,8.200000000000001
2022,1,4,12,20,976,8.4
2022,1,4,12,30,977,8.5
2022,1,4,12,40,979,8.6
2022,1,4,12,50,979,8.8
2022,1,4,13,0,978,8.9
2022,1,4,13,10,977,8.9
2022,1,4,13,20,975,9
2022,1,4,13,30,972,9
2022,1,4,13,40,968,9.1
2022,1,4,13,50,964,9.1
2022,1,4,14,0,959,9.200000000000001
2022,1,4,14,10,954,9.1
2022,1,4,14,20,947,9.1
2022,1,4,14,30,940,9
2022,1,4,14,40,925,9
2022,1,4,14,50,915,8.9
2022,1,4,15,0,905,8.9
2022,1,4,15,10,893,8.700000000000001
2022,1,4,15,20,879,8.6
2022,1,4,15,30,863,8.4
2022,1,4,15,40,844,8.200000000000001
2022,1,4,15,50,824,8
2022,1,4,16,0,801,7.800000000000001
2022,1,4,16,10,775,7.300000000000001
2022,1,4,16,20,745,6.800000000000001
2022,1,4,16,30,710,6.300000000000001
2022,1,4,16,40,668,5.800000000000001
2022,1,4,16,50,618,5.300000000000001
2022,1,4,17,0,559,4.800000000000001
2022,1,4,17,10,7,4.6000000000000005
2022,1,4,17,20,1,4.4
2022,1,4,17,30,0,4.2
2022,1,4,17,40,0,4
2022,1,4,17,50,0,3.8000000000000003
2022,1,4,18,0,0,3.6
2022,1,4,18,10,0,3.6
2022,1,4,18,20,0,3.5
2022,1,4,18,30,0,3.4000000000000004
2022,1,4,18,40,0,3.3000000000000003
2022,1,4,18,50,0,3.2
2022,1,4,19,0,0,3.1
2022,1,4,19,10,0,3.1
2022,1,4,19,20,0,3.1
2022,1,4,19,30,0,3.1
2022,1,4,19,40,0,3.1
2022,1,4,19,50,0,3.1
2022,1,4,20,0,0,3.1
2022,1,4,20,10,0,3.2
2022,1,4,20,20,0,3.4000000000000004
2022,1,4,20,30,0,3.5
2022,1,4,20,40,0,3.6
2022,1,4,20,50,0,3.8000000000000003
2022,1,4,21,0,0,3.9000000000000004
2022,1,4,21,10,0,4
2022,1,4,21,20,0,4.1000000000000005
2022,1,4,21,30,0,4.2
2022,1,4,21,40,0,4.3
2022,1,4,21,50,0,4.4
2022,1,4,22,0,0,4.5
2022,1,4,22,10,0,4.6000000000000005
2022,1,4,22,20,0,4.7
2022,1,4,22,30,0,4.7
2022,1,4,22,40,0,4.800000000000001
2022,1,4,22,50,0,4.800000000000001
2022,1,4,23,0,0,4.9
2022,1,4,23,10,0,4.9
2022,1,4,23,20,0,4.9
2022,1,4,23,30,0,4.9
2022,1,4,23,40,0,4.9
2022,1,4,23,50,0,4.9
2022,1,5,0,0,0,4.9
2022,1,5,0,10,0,4.800000000000001
2022,1,5,0,20,0,4.7
2022,1,5,0,30,0,4.6000000000000005
2022,1,5,0,40,0,4.4
2022,1,5,0,50,0,4.3
2022,1,5,1,0,0,4.2
2022,1,5,1,10,0,4
2022,1,5,1,20,0,3.8000000000000003
2022,1,5,1,30,0,3.6
2022,1,5,1,40,0,3.4000000000000004
2022,1,5,1,50,0,3.2
2022,1,5,2,0,0,3.1
2022,1,5,2,10,0,3.1
2022,1,5,2,20,0,3.1
2022,1,5,2,30,0,3.1
2022,1,5,2,40,0,3.2
2022,1,5,2,50,0,3.2
2022,1,5,3,0,0,3.2
2022,1,5,3,10,0,3.4000000000000004
2022,1,5,3,20,0,3.6
2022,1,5,3,30,0,3.7
2022,1,5,3,40,0,3.9000000000000004
2022,1,5,3,50,0,4.1000000000000005
2022,1,5,4,0,0,4.2
2022,1,5,4,10,0,4.2
2022,1,5,4,20,0,4.2
2022,1,5,4,30,0,4.2
2022,1,5,4,40,0,4.2
2022,1,5,4,50,0,4.2
2022,1,5,5,0,0,4.2
2022,1,5,5,10,0,4.3
2022,1,5,5,20,0,4.4
2022,1,5,5,30,0,4.5
2022,1,5,5,40,0,4.6000000000000005
2022,1,5,5,50,0,4.7
2022,1,5,6,0,0,4.800000000000001
2022,1,5,6,10,0,4.9
2022,1,5,6,20,0,5
2022,1,5,6,30,0,5.1000000000000005
2022,1,5,6,40,0,5.2
2022,1,5,6,50,0,5.300000000000001
2022,1,5,7,0,0,5.4
2022,1,5,7,10,0,5.5
2022,1,5,7,20,0,5.6000000000000005
2022,1,5,7,30,0,5.6000000000000005
2022,1,5,7,40,0,5.7
2022,1,5,7,50,0,5.800000000000001
2022,1,5,8,0,0,5.9
2022,1,5,8,10,325,6.1000000000000005
2022,1,5,8,20,411,6.300000000000001
2022,1,5,8,30,482,6.6000000000000005
2022,1,5,8,40,1,6.800000000000001
2022,1,5,8,50,603,7
2022,1,5,9,0,6,7.2
2022,1,5,9,10,677,7.5
2022,1,5,9,20,708,7.9
2022,1,5,9,30,735,8.200000000000001
2022,1,5,9,40,754,8.6
2022,1,5,9,50,775,8.9
2022,1,5,10,0,794,9.200000000000001
2022,1,5,10,10,810,9.600000000000001
2022,1,5,10,20,825,9.9
2022,1,5,10,30,834,10.200000000000001
2022,1,5,10,40,837,10.600000000000001
2022,1,5,10,50,49,10.9
2022,1,5,11,0,49,11.200000000000001
2022,1,5,11,10,25,11.4
2022,1,5,11,20,15,11.600000000000001
2022,1,5,11,30,2,11.8
2022,1,5,11,40,144,12
2022,1,5,11,50,885,12.200000000000001
2022,1,5,12,0,14,12.3
2022,1,5,12,10,2,12.5
2022,1,5,12,20,14,12.600000000000001
2022,1,5,12,30,234,12.700000000000001
2022,1,5,12,40,352,12.8
2022,1,5,12,50,920,12.9
2022,1,5,13,0,230,13
2022,1,5,13,10,918,13.100000000000001
2022,1,5,13,20,160,13.100000000000001
2022,1,5,13,30,252,13.200000000000001
2022,1,5,13,40,910,13.200000000000001
2022,1,5,13,50,81,13.200000000000001
2022,1,5,14,0,114,13.3
2022,1,5,14,10,168,13.200000000000001
2022,1,5,14,20,43,13.200000000000001
2022,1,5,14,30,2,13.200000000000001
2022,1,5,14,40,1,13.100000000000001
2022,1,5,14,50,289,13.100000000000001
2022,1,5,15,0,68,13
2022,1,5,15,10,837,12.8
2022,1,5,15,20,823,12.700000000000001
2022,1,5,15,30,8,12.5
2022,1,5,15,40,1,12.3
2022,1,5,15,50,755,12.100000000000001
2022,1,5,16,0,10,11.9
2022,1,5,16,10,702,11.3
2022,1,5,16,20,669,10.600000000000001
2022,1,5,16,30,631,10
2022,1,5,16,40,588,9.4
2022,1,5,16,50,535,8.8
2022,1,5,17,0,473,8.200000000000001
2022,1,5,17,10,4,8
2022,1,5,17,20,1,7.7
2022,1,5,17,30,0,7.5
2022,1,5,17,40,0,7.300000000000001
2022,1,5,17,50,0,7
2022,1,5,18,0,0,6.800000000000001
2022,1,5,18,10,0,6.7
2022,1,5,18,20,0,6.6000000000000005
2022,1,5,18,30,0,6.5
2022,1,5,18,40,0,6.4
2022,1,5,18,50,0,6.300000000000001
2022,1,5,19,0,0,6.300000000000001
2022,1,5,19,10,0,6.2
2022,1,5,19,20,0,6.1000000000000005
2022,1,5,19,30,0,6
2022,1,5,19,40,0,6
2022,1,5,19,50,0,5.9
2022,1,5,20,0,0,5.800000000000001
2022,1,5,20,10,0,5.800000000000001
2022,1,5,20,20,0,5.800000000000001
2022,1,5,20,30,0,5.7
2022,1,5,20,40,0,5.7
2022,1,5,20,50,0,5.7
2022,1,5,21,0,0,5.6000000000000005
2022,1,5,21,10,0,5.5
2022,1,5,21,20,0,5.5
2022,1,5,21,30,0,5.4
2022,1,5,21,40,0,5.300000000000001
2022,1,5,21,50,0,5.2
2022,1,5,22,0,0,5.2
2022,1,5,22,10,0,5
2022,1,5,22,20,0,4.9
2022,1,5,22,30,0,4.800000000000001
2022,1,5,22,40,0,4.6000000000000005
2022,1,5,22,50,0,4.5
2022,1,5,23,0,0,4.3
2022,1,5,23,10,0,4.2
2022,1,5,23,20,0,4.1000000000000005
2022,1,5,23,30,0,3.9000000000000004
2022,1,5,23,40,0,3.8000000000000003
2022,1,5,23,50,0,3.6
2022,1,6,0,0,0,3.5
2022,1,6,0,10,0,3.4000000000000004
2022,1,6,0,20,0,3.3000000000000003
2022,1,6,0,30,0,3.3000000000000003
2022,1,6,0,40,0,3.2
2022,1,6,0,50,0,3.1
